ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM,Deal_YMD
2024,11290,성북구,10300,돈암동,1,대지,0609,0001,한진(609-1),20240517,54000,59.58,0.0,6.0,,,1998,아파트,중개거래,서울 성북구,2024-05-17
2024,11590,동작구,10800,대방동,1,대지,0501,0000,대림아파트,20240517,185000,164.79,0.0,9.0,,,1993,아파트,중개거래,서울 동작구,2024-05-17
2024,11680,강남구,10600,대치동,1,대지,1027,0000,래미안대치팰리스,20240517,367000,94.49,0.0,7.0,,,2015,아파트,중개거래,서울 강남구,2024-05-17
2024,11710,송파구,10700,가락동,1,대지,0078,0001,한화오벨리스크,20240517,18900,25.32,0.0,21.0,,,2004,아파트,중개거래,서울 송파구,2024-05-17
2024,11590,동작구,10800,대방동,1,대지,0501,0000,대림아파트,20240517,100500,59.84,0.0,17.0,,,1993,아파트,중개거래,서울 동작구,2024-05-17
2024,11200,성동구,10400,도선동,1,대지,0332,0000,청기와빌라,20240517,38000,50.76,25.0,2.0,,,1996,연립다세대,중개거래,서울 성동구,2024-05-17
2024,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,20240517,100800,59.96,0.0,5.0,,,2000,아파트,중개거래,서울 성동구,2024-05-17
2024,11680,강남구,10100,역삼동,1,대지,0825,0020,강남역 센트럴 푸르지오 시티,20240517,29000,24.63,33.019,9.0,,,2015,오피스텔,중개거래,서울 강남구,2024-05-17
2024,11650,서초구,10800,서초동,1,대지,1755,0000,래미안리더스원,20240517,293000,84.94,0.0,24.0,,,2020,아파트,중개거래,서울 서초구,2024-05-17
2024,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,20240517,130000,84.71,0.0,18.0,,,2000,아파트,중개거래,서울 성동구,2024-05-17
2024,11215,광진구,10300,구의동,1,대지,0547,0008,(547-8),20240517,25300,33.06,43.09,5.0,,,1991,오피스텔,중개거래,서울 광진구,2024-05-17
2024,11380,은평구,10600,대조동,1,대지,0036,0004,스카이빌,20240517,17500,79.08,29.0,4.0,,,2002,연립다세대,중개거래,서울 은평구,2024-05-17
2024,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,20240517,121500,84.71,0.0,4.0,,,2000,아파트,중개거래,서울 성동구,2024-05-17
2024,11305,강북구,10300,수유동,1,대지,0001,0148,경일빌라(1-148),20240517,26500,50.66,26.0,3.0,,,2001,연립다세대,중개거래,서울 강북구,2024-05-17
2024,11230,동대문구,10100,신설동,1,대지,0109,0013,청계천대성스카이렉스1,20240517,78800,84.78,0.0,16.0,,,2007,아파트,중개거래,서울 동대문구,2024-05-17
2024,11320,도봉구,10500,쌍문동,1,대지,0050,0000,현대2,20240517,47500,85.0,0.0,8.0,,,1993,아파트,중개거래,서울 도봉구,2024-05-17
2024,11545,금천구,10100,가산동,1,대지,0151,0014,대동,20240517,18500,50.41,37.786,4.0,,,1980,연립다세대,중개거래,서울 금천구,2024-05-17
2024,11230,동대문구,10100,신설동,1,대지,0072,0008,스테이 하이 오피스텔,20240517,23900,22.57,37.73,3.0,,,2020,오피스텔,중개거래,서울 동대문구,2024-05-17
2024,11680,강남구,11800,도곡동,1,대지,0467,0019,현대비젼21,20240517,40000,34.995,0.0,15.0,,,1999,아파트,중개거래,서울 강남구,2024-05-17
2024,11500,강서구,10400,가양동,1,대지,1461,0000,가양2단지(성지),20240517,57800,39.6,0.0,10.0,,,1992,아파트,중개거래,서울 강서구,2024-05-17
2024,11230,동대문구,10200,용두동,1,대지,0255,0049,청계 한양아이클래스,20240517,20000,18.79,18.79,2.0,,,2019,오피스텔,직거래,,2024-05-17
2024,11680,강남구,10500,삼성동,1,대지,0157,0014,현대썬앤빌 삼성역,20240517,28900,18.37,25.03,5.0,,,2019,오피스텔,중개거래,서울 서초구,2024-05-17
2024,11545,금천구,10100,가산동,1,대지,0550,0017,가산 미소지움,20240517,17700,24.21,24.21,6.0,,,2017,오피스텔,직거래,,2024-05-17
2024,11680,강남구,10300,개포동,1,대지,1280,0000,래미안블레스티지,20240517,284000,84.94,0.0,26.0,,,2019,아파트,중개거래,서울 강남구,2024-05-17
2024,11215,광진구,10100,중곡동,1,대지,0141,0038,현대씨티빌,20240517,32000,50.75,23.0,4.0,,,2002,연립다세대,중개거래,서울 광진구,2024-05-17
2024,11500,강서구,10300,화곡동,1,대지,0046,0170,계명위너스(46-170),20240517,17000,38.52,21.0,2.0,,,2010,연립다세대,중개거래,서울 강서구,2024-05-17
2024,11500,강서구,10300,화곡동,1,대지,0372,0049,천우빌리지,20240517,14500,63.87,29.0,-1.0,,,1999,연립다세대,중개거래,서울 강서구,2024-05-17
2024,11710,송파구,10600,삼전동,1,대지,0040,0014,현대아트빌B동,20240517,24320,36.35,18.0,-1.0,,,1996,연립다세대,중개거래,서울 영등포구,2024-05-17
2024,11410,서대문구,11700,연희동,1,대지,0187,0085,(187-85),20240517,163000,127.83,173.0,3.0,,,2018,연립다세대,중개거래,서울 서대문구,2024-05-17
2024,11290,성북구,13500,종암동,1,대지,0054,0313,천우네오젠11차,20240517,30800,40.33,34.0,4.0,,,2016,연립다세대,중개거래,서울 성북구,2024-05-17
2024,11590,동작구,10700,사당동,2,산,0025,0002,현대주택조합,20240517,84000,84.99,0.0,11.0,,,1993,아파트,중개거래,서울 동작구,2024-05-17
2024,11200,성동구,10900,금호동1가,1,대지,1823,0000,e편한세상신금호파크힐스,20240517,166000,84.982,0.0,4.0,,,2019,아파트,중개거래,서울 성동구,2024-05-17
2024,11440,마포구,12200,합정동,1,대지,0426,0011,채운캐슬,20240517,34000,28.64,16.0,3.0,,,2018,연립다세대,중개거래,서울 마포구,2024-05-17
2024,11590,동작구,10200,상도동,1,대지,0214,0003,현대하이츠빌라(102동),20240517,26000,53.73,37.51,3.0,,,1990,연립다세대,중개거래,서울 동작구,2024-05-17
2024,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,20240517,171000,84.046,0.0,16.0,,,2019,아파트,중개거래,서울 강동구,2024-05-17
2024,11230,동대문구,10400,전농동,1,대지,0688,0000,래미안아름숲,20240517,103500,84.91,0.0,4.0,,,2012,아파트,중개거래,서울 동대문구,2024-05-17
2024,11590,동작구,10200,상도동,1,대지,0221,0001,현진빌라(221-1),20240517,55000,86.4,96.0,1.0,,,1984,연립다세대,중개거래,서울 동작구,2024-05-17
2024,11620,관악구,10100,봉천동,1,대지,1730,0000,e편한세상서울대입구1단지,20240517,116800,84.95,0.0,8.0,,,2019,아파트,중개거래,서울 관악구,2024-05-17
2024,11170,용산구,11900,효창동,1,대지,0005,0089,신건드림원,20240517,73000,55.47,32.0,4.0,,,2020,연립다세대,중개거래,서울 용산구,2024-05-17
2024,11410,서대문구,11100,홍제동,1,대지,0082,0000,홍제한양,20240517,69000,60.06,0.0,15.0,,,1993,아파트,중개거래,"서울 서대문구, 서울 은평구",2024-05-17
2024,11470,양천구,10200,목동,1,대지,0315,0011,노블리안(315-11),20240517,28000,48.74,37.0,3.0,,,2013,연립다세대,중개거래,서울 양천구,2024-05-17
2024,11290,성북구,13600,하월곡동,1,대지,0225,0000,래미안월곡,20240517,91000,84.589,0.0,14.0,,,2006,아파트,중개거래,서울 성북구,2024-05-17
2024,11410,서대문구,11100,홍제동,1,대지,0331,0000,홍제현대,20240517,94500,106.18,0.0,14.0,,,1992,아파트,중개거래,서울 서대문구,2024-05-17
2024,11590,동작구,10100,노량진동,1,대지,0227,0005,노량진맨션,20240517,111500,57.32,0.0,5.0,,,1974,아파트,중개거래,서울 동작구,2024-05-17
2024,11305,강북구,10200,번동,1,대지,0148,0290,진영주택,20240517,13000,54.51,38.0,-1.0,,,1989,연립다세대,중개거래,서울 강북구,2024-05-17
2024,11320,도봉구,10800,도봉동,1,대지,0563,0025,화성골드빌,20240517,20500,59.3,32.0,1.0,,,2009,연립다세대,중개거래,서울 도봉구,2024-05-17
2024,11140,중구,16200,신당동,1,대지,0844,0000,남산타운,20240517,80000,84.88,0.0,2.0,,,2002,아파트,직거래,,2024-05-17
2024,11305,강북구,10300,수유동,1,대지,0410,0208,진영쉐르빌,20240517,24500,52.36,30.58,2.0,,,2011,연립다세대,중개거래,서울 도봉구,2024-05-17
2024,11500,강서구,10300,화곡동,1,대지,0343,0093,황금나동,20240517,17000,29.97,25.0,-1.0,,,1991,연립다세대,직거래,,2024-05-17
2024,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,20240517,65700,59.4,0.0,17.0,,,1999,아파트,중개거래,서울 서대문구,2024-05-17
2024,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,20240517,94500,81.05,0.0,21.0,,,2007,아파트,중개거래,서울 동대문구,2024-05-17
2024,11470,양천구,10300,신월동,1,대지,0166,0027,훼미리주상복합,20240517,35000,100.3,0.0,5.0,,,2004,아파트,직거래,,2024-05-17
2024,11290,성북구,13800,장위동,1,대지,0323,0000,꿈의숲아이파크,20240517,95000,59.1,0.0,16.0,,,2022,아파트,중개거래,서울 성북구,2024-05-17
2024,11290,성북구,13800,장위동,1,대지,0320,0000,래미안장위퍼스트하이,20240517,86500,59.99,0.0,19.0,,,2020,아파트,중개거래,서울 성북구,2024-05-17
2024,11590,동작구,10500,흑석동,1,대지,0339,0000,흑석한강센트레빌Ⅱ,20240517,145000,84.99,0.0,10.0,,,2012,아파트,중개거래,서울 동작구,2024-05-17
2024,11740,강동구,10300,상일동,1,대지,0521,0000,고덕자이,20240517,127500,74.306,0.0,22.0,,,2021,아파트,중개거래,서울 강동구,2024-05-17
2024,11290,성북구,13900,석관동,1,대지,0010,0000,두산,20240517,66200,59.97,0.0,6.0,,,1998,아파트,중개거래,"서울 동대문구, 서울 성북구",2024-05-17
2024,11590,동작구,10500,흑석동,1,대지,0336,0000,흑석한강푸르지오,20240517,150000,84.98,0.0,11.0,,,2012,아파트,중개거래,서울 동작구,2024-05-17
2024,11560,영등포구,11000,여의도동,1,대지,0013,0022,KCC파크타운,20240517,18800,26.98,38.1,13.0,,,2005,오피스텔,중개거래,서울 영등포구,2024-05-17
2024,11200,성동구,11400,성수동1가,1,대지,0715,0000,중앙하이츠빌,20240517,168000,84.967,0.0,12.0,,,2003,아파트,중개거래,서울 성동구,2024-05-17
2024,11500,강서구,10500,마곡동,1,대지,0773,0000,힐스테이트 에코 마곡역,20240517,18000,19.868,29.243,12.0,,,2017,오피스텔,중개거래,서울 강서구,2024-05-17
2024,11290,성북구,13400,길음동,1,대지,1280,0000,길음뉴타운2단지(푸르지오),20240517,93000,114.73,0.0,16.0,,,2005,아파트,중개거래,서울 성북구,2024-05-17
2024,11170,용산구,12900,이촌동,1,대지,0436,0000,래미안첼리투스,20240517,397000,124.02,0.0,2.0,,,2015,아파트,중개거래,서울 용산구,2024-05-17
2024,11500,강서구,10500,마곡동,1,대지,0773,0000,힐스테이트 에코 마곡역,20240517,17500,19.868,29.243,6.0,,,2017,오피스텔,중개거래,서울 강서구,2024-05-17
2024,11305,강북구,10100,미아동,1,대지,0135,0090,고탑102동,20240517,15000,42.87,30.0,4.0,,,2007,연립다세대,직거래,,2024-05-17
2024,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,20240517,125000,84.96,0.0,4.0,,,2014,아파트,중개거래,서울 동대문구,2024-05-17
2024,11560,영등포구,11000,여의도동,1,대지,0044,0005,힐스테이트 여의도 파인루체,20240517,73724,43.82,63.51,17.0,,,2023,오피스텔,중개거래,서울 영등포구,2024-05-17
2024,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이1단지,20240517,126000,84.971,0.0,15.0,,,2015,아파트,중개거래,"서울 구로구, 서울 서대문구",2024-05-17
2024,11260,중랑구,10400,묵동,1,대지,0013,0000,신내,20240517,45000,49.77,0.0,3.0,,,1996,아파트,중개거래,서울 중랑구,2024-05-17
2024,11410,서대문구,10200,충정로3가,,,,,,20240517,74297,39.84,57.0,0.0,,,1986,단독다가구,중개거래,서울 서대문구,2024-05-17
2024,11320,도봉구,10500,쌍문동,1,대지,0199,0001,금호1,20240517,54000,84.88,0.0,7.0,,,1990,아파트,중개거래,서울 도봉구,2024-05-17
2024,11200,성동구,11000,금호동2가,1,대지,1217,0000,래미안하이리버,20240517,122000,59.99,0.0,11.0,,,2012,아파트,중개거래,서울 성동구,2024-05-17
2024,11380,은평구,11000,증산동,,,,,,20240517,62000,62.51,122.0,0.0,,,1975,단독다가구,직거래,,2024-05-17
2024,11470,양천구,10300,신월동,1,대지,0142,0014,금하뜨라네,20240517,45500,84.78,0.0,3.0,,,2016,아파트,중개거래,서울 양천구,2024-05-17
2024,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,20240517,88000,74.95,0.0,7.0,,,2022,아파트,중개거래,"서울 노원구, 서울 중랑구",2024-05-17
2024,11320,도봉구,10500,쌍문동,,,,,,20240517,73941,118.78,121.0,0.0,,,1977,단독다가구,직거래,,2024-05-17
2024,11320,도봉구,10700,창동,1,대지,0609,0130,금성빌라(609-130),20240517,17000,27.87,13.0,3.0,,,1994,연립다세대,직거래,,2024-05-17
2024,11680,강남구,11800,도곡동,1,대지,0963,0000,럭키(963),20240517,183000,84.97,0.0,3.0,,,1995,아파트,중개거래,"서울 강남구, 서울 송파구",2024-05-17
2024,11440,마포구,12400,연남동,,,,,,20240517,77000,142.26,99.0,0.0,,,1987,단독다가구,중개거래,서울 마포구,2024-05-17
2024,11380,은평구,10700,응암동,1,대지,0583,0042,금강블루,20240517,40000,43.53,26.0,4.0,,,2020,연립다세대,중개거래,서울 은평구,2024-05-17
2024,11470,양천구,10200,목동,1,대지,0030,0013,레이나(30-13),20240517,23300,22.24,14.0,5.0,,,2016,연립다세대,중개거래,서울 양천구,2024-05-17
2024,11740,강동구,10900,천호동,,,,,,20240517,106740,177.36,118.0,0.0,,,1989,단독다가구,직거래,,2024-05-17
2024,11530,구로구,10200,구로동,1,대지,0685,0204,근상프리즘팰리스,20240517,44100,83.76,100.0599,4.0,,,2008,오피스텔,직거래,,2024-05-17
2024,11305,강북구,10200,번동,1,대지,0242,0000,주공1단지,20240517,39000,41.3,0.0,5.0,,,1991,아파트,중개거래,서울 강북구,2024-05-17
2024,11740,강동구,10900,천호동,,,,,,20240517,80000,188.58,119.0,0.0,,,1988,단독다가구,중개거래,서울 강동구,2024-05-17
2024,11380,은평구,10400,갈현동,1,대지,0285,0288,그린,20240517,50202,98.78,46.0,3.0,,,1994,연립다세대,중개거래,서울 은평구,2024-05-17
2024,11410,서대문구,11700,연희동,1,대지,0188,0037,신도빌라,20240517,20000,46.44,49.0,2.0,,,1988,연립다세대,중개거래,서울 서대문구,2024-05-17
2024,11620,관악구,10200,신림동,,,,,,20240517,134561,228.87,153.0,0.0,,20240528,1990,단독다가구,직거래,,2024-05-17
2024,11215,광진구,10700,화양동,1,대지,0093,0001,DM7 건대,20240517,60000,43.84,59.73,10.0,,,2024,오피스텔,직거래,,2024-05-17
2024,11410,서대문구,11700,연희동,1,대지,0188,0037,신도빌라,20240517,20000,46.44,49.0,2.0,,20240601,1988,연립다세대,중개거래,서울 서대문구,2024-05-17
2024,11620,관악구,10200,신림동,,,,,,20240517,134561,228.87,153.0,0.0,,,1990,단독다가구,직거래,,2024-05-17
2024,11410,서대문구,12000,남가좌동,1,대지,0388,0000,DMC2차아이파크,20240517,105000,84.98,0.0,1.0,,,2018,아파트,직거래,,2024-05-17
2024,11545,금천구,10200,독산동,1,대지,1140,0000,독산동중앙하이츠빌,20240517,70000,84.876,0.0,6.0,,,2004,아파트,중개거래,서울 금천구,2024-05-17
2024,11470,양천구,10300,신월동,,,,,,20240517,75000,247.17,192.7,0.0,,20240524,1990,단독다가구,중개거래,서울 양천구,2024-05-17
2024,11530,구로구,10200,구로동,1,대지,0110,0000,종인아네스트,20240517,11500,19.47,30.57,14.0,,,2012,오피스텔,중개거래,서울 구로구,2024-05-17
2024,11620,관악구,10200,신림동,,,,,,20240517,190437,249.39,224.0,0.0,,,1990,단독다가구,직거래,,2024-05-17
2024,11170,용산구,13600,보광동,1,대지,0448,0000,신동아1,20240517,240000,84.93,0.0,7.0,,,1992,아파트,중개거래,"경기 성남시분당구, 서울 용산구",2024-05-17
2024,11545,금천구,10300,시흥동,,,,,,20240517,155000,362.18,217.5,0.0,,,2015,단독다가구,중개거래,서울 금천구,2024-05-17
2024,11590,동작구,10700,사당동,1,대지,0105,0000,신동아4,20240517,91500,59.89,0.0,15.0,,,1993,아파트,중개거래,서울 동작구,2024-05-17
2024,11320,도봉구,10700,창동,,,,,,20240517,160000,364.6,165.0,0.0,,,1995,단독다가구,중개거래,서울 도봉구,2024-05-17
2024,11290,성북구,13400,길음동,1,대지,1289,0000,롯데캐슬클라시아,20240517,103000,59.781,0.0,8.0,,,2022,아파트,중개거래,서울 성북구,2024-05-17
2024,11410,서대문구,11700,연희동,,,,,,20240517,250000,643.86,268.0,0.0,,,1997,단독다가구,중개거래,"서울 서대문구, 서울 중랑구",2024-05-17
2024,11230,동대문구,10600,장안동,1,대지,0360,0007,제이슨(360-7),20240517,17000,45.95,0.0,6.0,,,2003,아파트,중개거래,서울 동대문구,2024-05-17
2024,11440,마포구,12600,중동,1,대지,0123,0000,동원데쟈뷰,20240517,53500,40.61,25.0,5.0,,20240607,2022,연립다세대,중개거래,서울 마포구,2024-05-17
2024,11350,노원구,10300,공릉동,1,대지,0502,0001,르네상스힐,20240517,52000,40.88,28.0,5.0,,,2023,연립다세대,직거래,,2024-05-17
2024,11350,노원구,10500,상계동,1,대지,1122,0009,정원베스트빌,20240517,25600,47.61,38.0,3.0,,,2014,연립다세대,중개거래,서울 노원구,2024-05-17
2024,11620,관악구,10200,신림동,1,대지,1730,0000,신림푸르지오,20240517,119950,138.64,0.0,8.0,,,2005,아파트,중개거래,서울 관악구,2024-05-17
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20240517,107000,27.68,0.0,21.0,,,2008,아파트,중개거래,서울 송파구,2024-05-17
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20240517,239500,84.99,0.0,18.0,,,2008,아파트,중개거래,서울 송파구,2024-05-17
2024,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,20240517,19000,22.2,31.65,9.0,,,2017,오피스텔,중개거래,서울 강서구,2024-05-17
2024,11380,은평구,10500,구산동,1,대지,0027,0009,전진하이빌A동,20240517,35000,84.33,40.0,1.0,,,2009,연립다세대,중개거래,서울 은평구,2024-05-17
